,DATETIME,AC_REG,FLIGHT_NO,AIR_GROUND,AIRSPEED_CMP,ALTITUDE,FLAPEXT_1,FLAPEXT_2,FLAPEXT_3,FLAPEXT_4,FLAPHANDLPOS,FLAPTRANS_1,FLAPTRANS_2,FLAPTRANS_3,FLAPTRANS_4,PITCHTRIMPOS,TRIMDOWN_A_P,TRIMDOWN_MAN,TRIMUP_A_P,TRIMUP_MAN,TRIM_A_P_CD,TRIM_MAN_CD,SIM_PITCHTRIMPOS
1,2020-09-23 03:22:13,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
2,2020-09-23 03:22:14,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
3,2020-09-23 03:22:15,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
4,2020-09-23 03:22:16,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
5,2020-09-23 03:22:17,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
6,2020-09-23 03:22:18,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
7,2020-09-23 03:22:19,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
8,2020-09-23 03:22:20,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
9,2020-09-23 03:22:21,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
10,2020-09-23 03:22:22,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
11,2020-09-23 03:22:23,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
12,2020-09-23 03:22:24,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
13,2020-09-23 03:22:25,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
14,2020-09-23 03:22:26,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
15,2020-09-23 03:22:27,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
16,2020-09-23 03:22:28,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
17,2020-09-23 03:22:29,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
18,2020-09-23 03:22:30,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
19,2020-09-23 03:22:31,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
20,2020-09-23 03:22:32,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
21,2020-09-23 03:22:33,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
22,2020-09-23 03:22:34,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
23,2020-09-23 03:22:35,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
24,2020-09-23 03:22:36,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
25,2020-09-23 03:22:37,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
26,2020-09-23 03:22:38,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
27,2020-09-23 03:22:39,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
28,2020-09-23 03:22:40,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
29,2020-09-23 03:22:41,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
30,2020-09-23 03:22:42,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
31,2020-09-23 03:22:43,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
32,2020-09-23 03:22:44,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
33,2020-09-23 03:22:45,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
34,2020-09-23 03:22:46,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
35,2020-09-23 03:22:47,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
36,2020-09-23 03:22:48,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
37,2020-09-23 03:22:49,PK-GFD,GIA448,ground,45.0,88,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
38,2020-09-23 03:22:50,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
39,2020-09-23 03:22:51,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
40,2020-09-23 03:22:52,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
41,2020-09-23 03:22:53,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
42,2020-09-23 03:22:54,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
43,2020-09-23 03:22:55,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
44,2020-09-23 03:22:56,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
45,2020-09-23 03:22:57,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
46,2020-09-23 03:22:58,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
47,2020-09-23 03:22:59,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
48,2020-09-23 03:23:00,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
49,2020-09-23 03:23:01,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
50,2020-09-23 03:23:02,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
51,2020-09-23 03:23:03,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
52,2020-09-23 03:23:04,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
53,2020-09-23 03:23:05,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,0.0,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
54,2020-09-23 03:23:06,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
55,2020-09-23 03:23:07,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
56,2020-09-23 03:23:08,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
57,2020-09-23 03:23:09,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
58,2020-09-23 03:23:10,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
59,2020-09-23 03:23:11,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
60,2020-09-23 03:23:12,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
61,2020-09-23 03:23:13,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
62,2020-09-23 03:23:14,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
63,2020-09-23 03:23:15,PK-GFD,GIA448,ground,45.0,92,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
64,2020-09-23 03:23:16,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
65,2020-09-23 03:23:17,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
66,2020-09-23 03:23:18,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
67,2020-09-23 03:23:19,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
68,2020-09-23 03:23:20,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
69,2020-09-23 03:23:21,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
70,2020-09-23 03:23:22,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
71,2020-09-23 03:23:23,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
72,2020-09-23 03:23:24,PK-GFD,GIA448,ground,45.0,89,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
73,2020-09-23 03:23:25,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
74,2020-09-23 03:23:26,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
75,2020-09-23 03:23:27,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
76,2020-09-23 03:23:28,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
77,2020-09-23 03:23:29,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
78,2020-09-23 03:23:30,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
79,2020-09-23 03:23:31,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
80,2020-09-23 03:23:32,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
81,2020-09-23 03:23:33,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
82,2020-09-23 03:23:34,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
83,2020-09-23 03:23:35,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
84,2020-09-23 03:23:36,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,0.0,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
85,2020-09-23 03:23:37,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,1.6,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
86,2020-09-23 03:23:38,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
87,2020-09-23 03:23:39,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
88,2020-09-23 03:23:40,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
89,2020-09-23 03:23:41,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
90,2020-09-23 03:23:42,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
91,2020-09-23 03:23:43,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
92,2020-09-23 03:23:44,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,5.74,no trim,no trim,no trim,no trim,0,0,5.71
93,2020-09-23 03:23:45,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,5.71,no trim,no trim,no trim,no trim,0,0,5.71
94,2020-09-23 03:23:46,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,5.71,no trim,no trim,no trim,no trim,0,0,5.71
95,2020-09-23 03:23:47,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,5.74,no trim,no trim,no trim,no trim,0,0,5.71
96,2020-09-23 03:23:48,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
97,2020-09-23 03:23:49,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
98,2020-09-23 03:23:50,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
99,2020-09-23 03:23:51,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
100,2020-09-23 03:23:52,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
101,2020-09-23 03:23:53,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
102,2020-09-23 03:23:54,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
103,2020-09-23 03:23:55,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
104,2020-09-23 03:23:56,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
105,2020-09-23 03:23:57,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
106,2020-09-23 03:23:58,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
107,2020-09-23 03:23:59,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
108,2020-09-23 03:24:00,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
109,2020-09-23 03:24:01,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
110,2020-09-23 03:24:02,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
111,2020-09-23 03:24:03,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
112,2020-09-23 03:24:04,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
113,2020-09-23 03:24:05,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
114,2020-09-23 03:24:06,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
115,2020-09-23 03:24:07,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
116,2020-09-23 03:24:08,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
117,2020-09-23 03:24:09,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
118,2020-09-23 03:24:10,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
119,2020-09-23 03:24:11,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
120,2020-09-23 03:24:12,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
121,2020-09-23 03:24:13,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
122,2020-09-23 03:24:14,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
123,2020-09-23 03:24:15,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
124,2020-09-23 03:24:16,PK-GFD,GIA448,ground,45.0,89,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
125,2020-09-23 03:24:17,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
126,2020-09-23 03:24:18,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
127,2020-09-23 03:24:19,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
128,2020-09-23 03:24:20,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
129,2020-09-23 03:24:21,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
130,2020-09-23 03:24:22,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
131,2020-09-23 03:24:23,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
132,2020-09-23 03:24:24,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
133,2020-09-23 03:24:25,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
134,2020-09-23 03:24:26,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
135,2020-09-23 03:24:27,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
136,2020-09-23 03:24:28,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
137,2020-09-23 03:24:29,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
138,2020-09-23 03:24:30,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
139,2020-09-23 03:24:31,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
140,2020-09-23 03:24:32,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
141,2020-09-23 03:24:33,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
142,2020-09-23 03:24:34,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
143,2020-09-23 03:24:35,PK-GFD,GIA448,ground,45.0,92,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
144,2020-09-23 03:24:36,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
145,2020-09-23 03:24:37,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
146,2020-09-23 03:24:38,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
147,2020-09-23 03:24:39,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
148,2020-09-23 03:24:40,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
149,2020-09-23 03:24:41,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
150,2020-09-23 03:24:42,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
151,2020-09-23 03:24:43,PK-GFD,GIA448,ground,45.0,92,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
152,2020-09-23 03:24:44,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
153,2020-09-23 03:24:45,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
154,2020-09-23 03:24:46,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
155,2020-09-23 03:24:47,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
156,2020-09-23 03:24:48,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.74,no trim,no trim,no trim,no trim,0,0,5.71
157,2020-09-23 03:24:49,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
158,2020-09-23 03:24:50,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
159,2020-09-23 03:24:51,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
160,2020-09-23 03:24:52,PK-GFD,GIA448,ground,45.0,89,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
161,2020-09-23 03:24:53,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
162,2020-09-23 03:24:54,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
163,2020-09-23 03:24:55,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.71,no trim,no trim,no trim,no trim,0,0,5.71
