,DATETIME,AC_REG,FLIGHT_NO,AIR_GROUND,AIRSPEED_CMP,ALTITUDE,FLAPEXT_1,FLAPEXT_2,FLAPEXT_3,FLAPEXT_4,FLAPHANDLPOS,FLAPTRANS_1,FLAPTRANS_2,FLAPTRANS_3,FLAPTRANS_4,PITCHTRIMPOS,TRIMDOWN_A_P,TRIMDOWN_MAN,TRIMUP_A_P,TRIMUP_MAN,TRIM_A_P_CD,TRIM_MAN_CD,SIM_PITCHTRIMPOS
22,2020-09-23 22:20:05,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
23,2020-09-23 22:20:05,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
24,2020-09-23 22:20:05,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
25,2020-09-23 22:20:09,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
26,2020-09-23 22:20:09,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
27,2020-09-23 22:20:09,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
28,2020-09-23 22:20:09,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
29,2020-09-23 22:20:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
30,2020-09-23 22:20:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
31,2020-09-23 22:20:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
32,2020-09-23 22:20:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
33,2020-09-23 22:20:17,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
34,2020-09-23 22:20:17,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
35,2020-09-23 22:20:17,PK-GFD,GIA3045,ground,45.0,66,False,False,False,False,0.0,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
36,2020-09-23 22:20:17,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
37,2020-09-23 22:20:21,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
38,2020-09-23 22:20:21,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
39,2020-09-23 22:20:21,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
40,2020-09-23 22:20:21,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
41,2020-09-23 22:20:25,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
42,2020-09-23 22:20:25,PK-GFD,GIA3045,ground,45.0,66,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
43,2020-09-23 22:20:25,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
44,2020-09-23 22:20:25,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
45,2020-09-23 22:20:29,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
46,2020-09-23 22:20:29,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
47,2020-09-23 22:20:29,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
48,2020-09-23 22:20:29,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
49,2020-09-23 22:20:33,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
50,2020-09-23 22:20:33,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
51,2020-09-23 22:20:33,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
52,2020-09-23 22:20:33,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
53,2020-09-23 22:20:37,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
54,2020-09-23 22:20:37,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
55,2020-09-23 22:20:37,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
56,2020-09-23 22:20:37,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
57,2020-09-23 22:20:41,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
58,2020-09-23 22:20:41,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
59,2020-09-23 22:20:41,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
60,2020-09-23 22:20:41,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
61,2020-09-23 22:20:45,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
62,2020-09-23 22:20:45,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
63,2020-09-23 22:20:45,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
64,2020-09-23 22:20:45,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
65,2020-09-23 22:20:49,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
66,2020-09-23 22:20:49,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
67,2020-09-23 22:20:49,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
68,2020-09-23 22:20:49,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
69,2020-09-23 22:20:53,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
70,2020-09-23 22:20:53,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
71,2020-09-23 22:20:53,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
72,2020-09-23 22:20:53,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
73,2020-09-23 22:20:57,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
74,2020-09-23 22:20:57,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
75,2020-09-23 22:20:57,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
76,2020-09-23 22:20:57,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
77,2020-09-23 22:21:01,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
78,2020-09-23 22:21:01,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
79,2020-09-23 22:21:01,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
80,2020-09-23 22:21:01,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
81,2020-09-23 22:21:05,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
82,2020-09-23 22:21:05,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,0.0,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
83,2020-09-23 22:21:05,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,1.1,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
84,2020-09-23 22:21:05,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
85,2020-09-23 22:21:09,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
86,2020-09-23 22:21:09,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
87,2020-09-23 22:21:09,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
88,2020-09-23 22:21:09,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
89,2020-09-23 22:21:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
90,2020-09-23 22:21:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,True,True,True,True,5.8,no trim,no trim,no trim,no trim,0,0,5.8
91,2020-09-23 22:21:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,True,True,True,True,5.8,no trim,no trim,no trim,no trim,0,0,5.8
92,2020-09-23 22:21:13,PK-GFD,GIA3045,ground,45.0,67,False,False,False,False,4.8,True,True,True,True,5.8,no trim,no trim,no trim,no trim,0,0,5.8
93,2020-09-23 22:21:17,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,4.8,True,True,True,True,5.8,no trim,no trim,no trim,no trim,0,0,5.8
94,2020-09-23 22:21:17,PK-GFD,GIA3045,ground,45.0,68,False,False,False,False,4.8,True,True,True,True,5.8,no trim,no trim,no trim,no trim,0,0,5.8
95,2020-09-23 22:21:17,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
96,2020-09-23 22:21:17,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
97,2020-09-23 22:21:21,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,5.8
98,2020-09-23 22:21:21,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
99,2020-09-23 22:21:21,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
100,2020-09-23 22:21:21,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
101,2020-09-23 22:21:25,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
102,2020-09-23 22:21:25,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,5.8
103,2020-09-23 22:21:25,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,TRIM,0,1,6.0
104,2020-09-23 22:21:25,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,6.0
105,2020-09-23 22:21:29,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
106,2020-09-23 22:21:29,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
107,2020-09-23 22:21:29,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,6.0
108,2020-09-23 22:21:29,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
109,2020-09-23 22:21:33,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
110,2020-09-23 22:21:33,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,6.0
111,2020-09-23 22:21:33,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
112,2020-09-23 22:21:33,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
113,2020-09-23 22:21:37,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
114,2020-09-23 22:21:37,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
115,2020-09-23 22:21:37,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
116,2020-09-23 22:21:37,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,6.0
117,2020-09-23 22:21:41,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,6.0
118,2020-09-23 22:21:41,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,6.0
119,2020-09-23 22:21:41,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.77,no trim,no trim,no trim,no trim,0,0,6.0
120,2020-09-23 22:21:41,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
121,2020-09-23 22:21:45,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
122,2020-09-23 22:21:45,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
123,2020-09-23 22:21:45,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
124,2020-09-23 22:21:45,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
125,2020-09-23 22:21:49,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
126,2020-09-23 22:21:49,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
127,2020-09-23 22:21:49,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
128,2020-09-23 22:21:49,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
129,2020-09-23 22:21:53,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
130,2020-09-23 22:21:53,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
131,2020-09-23 22:21:53,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
132,2020-09-23 22:21:53,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
133,2020-09-23 22:21:57,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
134,2020-09-23 22:21:57,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
135,2020-09-23 22:21:57,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
136,2020-09-23 22:21:57,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
137,2020-09-23 22:22:01,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
138,2020-09-23 22:22:01,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
139,2020-09-23 22:22:01,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
140,2020-09-23 22:22:01,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
141,2020-09-23 22:22:05,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
142,2020-09-23 22:22:05,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
143,2020-09-23 22:22:05,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
144,2020-09-23 22:22:05,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
145,2020-09-23 22:22:09,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
146,2020-09-23 22:22:09,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
147,2020-09-23 22:22:09,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
148,2020-09-23 22:22:09,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
149,2020-09-23 22:22:13,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
150,2020-09-23 22:22:13,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
151,2020-09-23 22:22:13,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
152,2020-09-23 22:22:13,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
153,2020-09-23 22:22:17,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
154,2020-09-23 22:22:17,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
155,2020-09-23 22:22:17,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
156,2020-09-23 22:22:17,PK-GFD,GIA3045,ground,45.0,67,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
157,2020-09-23 22:22:21,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
158,2020-09-23 22:22:21,PK-GFD,GIA3045,ground,45.0,68,True,True,True,True,4.8,False,False,False,False,5.8,no trim,no trim,no trim,no trim,0,0,6.0
